263732569508552704	369152026	positive	Kick-off your weekend with service! EV!'s Get on the Bus trip to the Boys &amp; Girls Club is Friday from 3-6! Hope to see you there :)
264222052129574912	430519387	positive	@nater0driguez Lmfao alright u got me there. Good job Parker and the spurs, see y'all jan 9th. If I get an extra ticket to that game ur goin
213342054351257601	189656827	negative	Desperation Day (February 13th)  the most well known day in all mens life.
255190216795639808	366751482	objective	@SunnyClifford We have a similar circumstance in Australia. Jan 25 is Australia Day &amp; many First peoples call it Invasion Day.
264135339327766529	159343219	objective-OR-neutral	paul-and5homos: Harry and Louis are just fri- Eleanor is such an inspira- Harry is such a manwho- Louis is... http://t.co/jxxTNlu6
263079812954992640	392639346	neutral	#web Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of ...
262311130586816512	75398254	positive	Not Available
264088457490604032	509707361	negative	"@PaperChasinAL: Damn next Saturday tho" Niggas was trynna get shit over with #early
263132960507703296	449609540	objective-OR-neutral	and the 4th one is for Harry Styles!! &lt;33333
264229531773177856	33695498	neutral	Not Available
259022549604790273	204793455	objective	Blog Post: MTV's "Teen Mom 2" Returns for an Intense Third Season with Chelsea, Jenelle, Kailyn and Leah on Monday,... http://t.co/mgMHsfvu
253050608322502657	200261099	objective	The Business Leader's Award ceremony will be held during the @wef annual meeting in Davos on the  25 January 2013! http://t.co/YI4r8UFM
262999273275260928	101319101	positive	@elifyk1 Hi Elif  Greetings from USA midwest  How is school going?  Happy Turkish Republic Day!  I can't wait for Nov 8 #NewGlee Yes!
263919760503361536	87970697	positive	Hoping to look FIT tomorrow on the Jeremy Kyle show #ITVFashion
264203403473850368	853146211	objective-OR-neutral	@Jordon_Atkins me you and joe gone chill Saturday of i come tho
264242024453111809	45450902	negative	"Obma fails 2unite us, he divides us by sex, color,party,age, wealth Nevada's 1st Latino governor votes early for Romney, predicts GOP win"
256787668367704066	610413207	positive	Grammys concert pays moving tribute to Whitney Houston: Whitney Houston was given a final sendoff by the Grammys on Thursday as Halle...
264187448853151744	314626767	objective	Not Available
263865575313383424	410051441	neutral	We tallied up the votes and are announcing the winners for Calling All Communities! Tune in http://t.co/XmaXMLCQ on Nov 1st at 11am (CST)
259224351478521856	20050520	objective-OR-neutral	It's Radio 1 Rocks next -  week starting off with a Live lounge on @fearnecotton's show with Bullet for my Valentine on Monday
246760239221858306	7532872	positive	Drew Peterson is #Untouchable no more! Check out these movie photos before you watch on Sun at 7/6c: http://t.co/LT9WUkOD
262862262270820352	601803511	neutral	@HotspurRelated im just a 19 year old still on loan for the 3rd time at coventry 79 overall hopefully when i return bale will still be ther
263494063251140609	378805603	negative	Not Available
264084352340742145	388974334	positive	PUMPED to open the season tomorrow night against Georgetown!  Women's Preview: http://t.co/1k3PAK3C | Men's Preview: http://t.co/n5oFat9V
264160761117552640	32215290	negative	Just found a piece of candy that may have been injected with something. #Why
263319006063259649	432174507	objective-OR-neutral	Apple shakeup Mobile software boss eased out: Apple Inc. CEO Tim Cook on Monday pushed out the powerful head of the company&amp;#039;s mo...
263799123847806976	22100843	neutral	Somehow I managed to "lose" my princess leia bra on Saturday. I'm going to Noel Gallagher as "Glock at Phish" ie jorts&amp;tank. @custymcnoob
263924763423035392	27133567	neutral	@docbungle I may relent and get one myself, but I hope it doesn't come to that. Hopefully all the decent apps will get ported to android
264183514176552961	316127177	neutral	Android 4.2 Camera app with Photo Sphere now available for Galaxy Nexus: Introduced on Monday, Android 4.2 bring... http://t.co/yl8QQP0R
262575945741914113	31121565	positive	SAEED: #NowPlaying: BEP, Ricky Martin and KT Tunstall! Great songs to get you through your Sunday! Hate the rain!! http://t.co/c9PmolGw
263921038352580608	213263464	neutral	@juliecrawley25. @GininjaDesign. @Donna_Butlin. Nope, it's just Camden, eating Greek food with a pumpkin... Just another Wednesday.
263730342454771712	423313613	neutral	Not Available
263748118091276288	785067278	objective	FAQ: What is 'skeuomorphic design' and the executive shakeup at Apple: SAN FRANCISCO, CA - MARCH 07:  Apple CEO ... http://t.co/YCvoPl98
263651627372777473	19594426	objective	Fact of the day; Halloween night is Papa John's second busiest night of the year behind Super Bowl Sunday.
264225809655533568	211763357	positive	Not Available
257369508086423553	531994655	positive	Omg. Ricky Martin may be gay but he is one fine ass gay man.
264249493787136000	260882576	positive	@lenakoncha the Clippers are playing the Cavaliers on Monday and are having a night to honor Israel! :) wish you were in LA STILL.
263115779204075521	410272830	positive	Not Available
261845689280102400	96809957	positive	Not Available
261688724017008640	96363925	objective-OR-neutral	Not Available
261434845773828096	391892475	negative	Noel Gallagher: "Musicians are fucking idiots." - Yeah, Brian May - he's an idiot... an idiot who just so happens to be a professor?
252798281413967872	23075654	objective-OR-neutral	Vow is likely to return from a midsummer break in the Prix de Royallieu at Longchamp on Saturday. http://t.co/FmoCg7YK
264182638816919552	446301191	positive	@HOPE_forHippies Hell yea lmfaoo , &amp; see you tomorrow Asia baby (;
264138191030874112	850357831	neutral	@Real_Liam_Payne I wanted you to know that here in Argentina is going to make a directioner fest 10 November te Amo TE AMO te amo!
263864248952836096	609103932	neutral	Its November already.. Christmas will be here soon, then New Year, then Valentine's day then GRADUATION?!?!
263972222677417985	229497776	positive	#NowPlaying Michael Jackson - She's Out of My Life (Live At Wembley July 16. http://t.co/vxRYuADn L.O.V.E it! #MjTunes
263867263474597888	428841738	negative	Niggas be on the LAKERS DICK...we still gon finish damn near first seed...while yo team be struggling for the 8th spot
240553933116944384	533752023	positive	@RediTlhabi @StevenB7777 OCTOBER  people have principles..&amp; argue passionately for them, about them &amp; ACT on them.  Ghandi, Sadat, ADT, me!
261642731477168128	372012787	positive	Not Available
262661737994670080	186089082	objective-OR-neutral	I need another Viv necklace... May buy myself one for Valentines day #nojoke
246320271248744448	206354030	positive	I'm in the bathroom bumping "Niggas In Paris" Crunk ass hell like it's my 1st time hearing it this song will never get old lol
255690502970671104	18712398	objective	Just got tickets to see Muse in Florida. That, combined with the Grammys two weeks prior, equals a really busy February for Ruby and myself.
258695108529119232	64351004	positive	Welcome Nick J! :") "@nickjonas"  In Manila! So excited for the show on Friday.
261632295520333826	217685779	objective	Battle for the 17th banner: Royal Rumble basketball edition
263513324912795648	298683418	positive	Not Available
261184553337630720	244570235	positive	4th Album out #RED, #20MillionSwifties, 6 Grammy Awards, 10 AMAs, 13 BMI Awards! Reigning Entertainer of the Year ACM!  #6YearsTaylorSwift
226474708487532546	59060233	objective-OR-neutral	Smooches from Fido: Yea or Nay? - July 6th was International Kissing Day (of the human sort). Later in the month, Ca... http://t.co/ctBrbIFt
247183266782789632	260477688	positive	It's midnight on the east coast which means its @nickjonas birthday! HAPPY 20th BIRTHDAY NICK J!!!!!!!!!! &lt;333
251742524601925633	610495100	negative	Apple CEO apologizes for error-ridden new map app: Apple CEO Tim Cook apologized Friday for the company's error-ridden new mobile map...
261706811453886464	79601816	neutral	Monta Ellis / Ellis provided just five points on 2-of-13 shooting Thursday http://t.co/AErfHHuK #nba #playersnews
258989036205662208	25393624	neutral	When I teach a basketball in my own school, we're gonna spend the 1st day watching Larry Bird videos, &amp; the rest will take care of itself.
264084748345962496	747406040	objective-OR-neutral	AT&amp;T offers free cloud storage for iOS and Android AT&amp;T on Thursday announced a new service it calls AT&amp;T Locker th... http://t.co/7yoVkmMX
263794433596723200	41680302	positive	We are here @NBCofChicago for our 12th Anniversary celebration.  You still have time to make it - 6620 S. King Dr
237571817550786563	727519172	objective-OR-neutral	@KarimAndSugar I told you Shane would get his 5th-star on Rivals before Signing Day. @Taylor_McNeill7
263449315350032384	295403177	objective	@mysticvalley Mitch are you free on Sunday to bale leaves for an hour?  If not no big deal  you can have them for animals
260270126576836608	203247686	objective-OR-neutral	Not Available
252330752665075712	268248070	positive	Love how I skipped every category of the NTA's besides the soaps. Couldn't give half a fuck if everything else went off the air tomorrow.
263610933568499712	302256936	negative	@starky88 @nfl_uk Was in on sat and they only had the Ray Lewis home jersey.  They didn't have a lot either.
262903244886507521	575902991	objective	New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/yK9VTjcs
264240983032614912	123520382	objective	C'mon c'mon does sound like Queen's we will rock you somehow...
250929234997039104	399878389	objective-OR-neutral	Mashed out to "Niggas In Paris" in the club while in Paris... as cliche as it may sound. #WeOutHere
264055660864487424	346867096	objective	Pick the Chelsea team to play Swansea - Chelsea's focus now turns back to the Premier League and on Saturday we make... http://t.co/6Az8JiIz
247772918384320512	19885888	neutral	@MarkUkLeaf I just had a look and it seems Nash to Davos is a done deal along with Joe Thornton. I may have to pay a visit...
254032799680589826	412603173	positive	My mom just texted me reminding me that Grammys birthdays tomorrow.. HOW COULD I EVER FORGET? #BiggestDayOfTheYear
262206571201822721	185101254	positive	@ariaclemente Wow! you're also a percy jackson fan! :-) The 4th book of Heroes of Olympus will be entitled "House of Hades" @camphalfblood
264143294903246848	331180650	negative	Esperance will be without star player Youssef Msakni for the first leg of the Champions League final against Al Ahly on Saturday. #AFRICA
263247166582173696	45671664	negative	@chrischris__  The Sun: Paolo Di Canio says beating Aston Villa tonight would be like having sex with Madonna. #legend
226238092191875072	141284401	negative	OBVIOUSLY, i am not a fan of Dream High 2 and i haven't even watched it! well, i watched the 1st ep,that's where i heard that song!^^
258887925075410944	37007849	positive	Black History Fact: Marsalis is the 1st and only artist to win both classical and jazz Grammy Awards in one year, and to repeat the next yr
263530816162902016	323297690	positive	Watching David Letterman with no audience but playing like they are still there is the 2nd most brilliant thing I've seen tonight.
246588959247974401	67771614	objective-OR-neutral	Gov. Mitch Daniels will announce his Indiana Supreme Court pick at 10 a.m. Will the 3rd time be the charm for a female member of the panel?
263526095821889537	621475146	objective-OR-neutral	Not Available
263753326422806528	18013192	objective-OR-neutral	Most common nights to order pizza: NYE, Jan 1, day before Thanksgiving, Super Bowl Sunday, Halloween. http://t.co/3j3QiL3j
257865075933728771	413586409	positive	The Grey and Yellow Gold Wedding Puzzle is now up with the first piece being a unique two-tone dress by @shopbop! http://t.co/1RYso3ZZ
264244214248919040	560591956	negative	Not Available
262380235985657856	40098249	objective	HARAKAH: Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Gu... http://t.co/hbdrQP3P
263740861031010304	16380085	neutral	HT: Norwich 0-0 #Spurs. We've edged the 1st half without creating any clear cut chances. Bale's had a couple of decent long range efforts.
264226988879933440	26639468	positive	Guys, the Marijuana law in Colorado, Oregon, and Washington can pass this Tuesday. #HighHopes
254600864868749313	59459031	positive	Breezin' won the Best Pop Instrumental Performance at the 19th Grammy Awards
248234871238037508	51264823	objective	"Pacino is going to play Joe Paterno.  This is the 2nd time he has starred in a film, that has the line 'say hello to my little friend"- SNL
264161130585399297	163101429	negative	Not wearing make up to Dublin tomorrow until I'm getting ready for the party. Help.
263953741877764096	341470410	neutral	Snow may fall for parts of CNY the next few days. Find out where the best chances will be at 6:42 am on TV &amp; online: http://t.co/F0Kb0gqD
263803288074477568	396953010	neutral	It seem like Austin Rivers is tryin to had to get a bucket. I feel em tho my 1st game in the league I was trying hard too
204001339599106048	160648260	neutral	Cofield draws leadoff walk in top 4th. Zaharion at the plate.
257332145687785472	328656254	objective-OR-neutral	@BieberGomezTour aww my celebrity day is this thursday also, going as Jennifer Hudson though :)
264235642039455744	22111480	positive	@MehDusta I MISS YOU AND I BETTER GET A JUGE KISS AND HUG TOMORROW NIGHT (because you WILL BE at joe's :))
264177327490072577	992361	negative	Not Available
263976883354480640	497155084	objective-OR-neutral	Sat down to watch Michael Jackson this is it on DVD xx
256395784038277120	163198967	objective	On the set of the Axis of the Nigerian Economy, airing every tuesday 8:30pm on NTA international (DSTV) http://t.co/qFvON8Uj
261769579544584192	20096243	positive	Text from my dad: "you like Charles Dickens" 1) obvs looking at my amazon wish list (too late for Sunday) 2) why th surprise?!
264167430564237312	17781471	negative	Upset alert in ACC men's soccer: #1 Maryland down 4-2 to Wake Forest late in the 2nd...AND down a man after an earlier red card.
262627821908815872	28844188	negative	really bored of this host on Super Sunday doing nothing but talk and rave about Man Utd #BiasPrick
258836119532228608	25483231	neutral	I may have missed out seeing Noel Fielding and Rich Fulcher today, but I did just see Tom Tilley! #samsimmons
264259489627250689	50771140	negative	Not Available
258625516481953792	134881721	positive	Looper was amazing!!! Now to the theatre to see Simon Callow's 'The Mystery of Charles Dickens' ...loving my Wednesday off work :-)
222345601793277953	161407278	positive	Not Available
255848522581164033	363795716	objective-OR-neutral	Negros and nigglettes, all who would like to attend the a$ap rocky concert on  November 17th at starland lemme know tickets are only 25
264105390818619394	812898906	positive	Wish Maddie luck next saturday, she has a solo audition for Britain's Got Talent! :) ~ Ellie xxxxx
263660551836667907	130994597	objective	Not Available
241225651074527232	39010302	neutral	% of Joe Pa masks at Penn State Sat? Or will PSU by allow then in the stadium? Is it bad to wear it? @Espngreeny
256018140318822400	580515576	negative	@MeganWitmer that's crazy. I'm more jealous of u going to Joe Pa's grave! I was sad Saturday when I walked past where the statue should be:(
263362769011748864	27020138	positive	Mizzou commemorates its win over Kentucky with a T-shirt. No, really. | Dr. Saturday - Yahoo! Sports http://t.co/2u46BvQ6 #fb
227577801526616064	629745753	objective-OR-neutral	Not Available
260036217008185344	278137824	neutral	@FruitPunchToday lol that was our only year we may have had a chance at the Superbowl. Now we must wait until Nick Foley
263706155778441216	27556859	objective-OR-neutral	@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine's Day or something.
223045564571459584	305277813	positive	Happy Valentine's Day!!! @MAziing: Everyday is the 14th!
251954639119974401	21550315	objective	Not Available
263961750142062592	441531846	objective-OR-neutral	@xBecx92 it may be Indian time tonite Becky :-) xx
263704789186117635	38615758	positive	Just watched The Campaign with Will Ferrell and Zack Galafianakis... Good fun for a Wednesday. #Hilarious
262778055402090496	22513829	objective	@sumeetkulkarni Season ends with Superbowl in first week of February.
260799759097421824	15659445	objective-OR-neutral	@HilciaJSu Your review reminded me I still need 2 read the very 1st Percy Jackson book! Heroes of Olympus is an offshoot series from it?
260949777687117824	32704887	neutral	Crazy I was in a meeting with an old NBA player that was picked 3rd before Larry Bird
264209699732348928	355051509	negative	This Sunday New York Giants are going down. #Steelers
245532165637545985	34014706	negative	As an introduction to Literature we wrote about The Woman In Black, not something I particulalry want to read, may just cry #ShitMyself
264060311764619264	851106050	objective	"@Ilovedoobz: @Patty_flipping I did, the other new is in today, northern lights......" I get payed tomorrow!
264202743877615616	21069858	objective-OR-neutral	Just finished rehearsing with @DWHY - we are ready for the Kendrick Lamar show tomorrow, shout outs to WVU... http://t.co/d76r8YZH
262834360129036288	800315304	objective	I posted 12 photos on Facebook in the album "Super Sunday wid Shobhit Bhatia......" http://t.co/9DYtiAxO
264215340576284672	82125212	objective-OR-neutral	I been watching "All-Access Kentucky" every wed and it has been making me like these young dudes on Kentucky.
247539282468802561	249847683	positive	Not Available
254902867566161921	525298874	negative	Not Available
263098506644955136	141049123	objective-OR-neutral	##$$## Black Friday Deals Nikon D3200 24.2 Megapixels Digital SLR Camera with 18-55mm NIKKOR VR Lens, Black &amp; Nikon ... http://t.co/NPMjK8UC
228956189000597505	501134907	positive	Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD
264203931645775873	27777925	objective	You do not want to miss this tomorrow night.  RJ is moving to Maryland soon, and we have a truly epic set planned... http://t.co/NItJIA5v
260920467324555265	361434318	neutral	Don't forget Mitch Daniels is going to be on Steven Colbert's show Thursday.  Think this will come up as a topic?
264204783974490113	163366657	positive	Not Available
264127995424423936	62680567	neutral	@BarackObama: I would think you would do that if you are running for POTUS. It may be part of your job someday.
258779389985173504	551648916	neutral	Not Available
263398004801798146	245624274	objective-OR-neutral	@kdbowe But how you gon handle it if you are announcing ON SUPER BOWL SUNDAY?!! You might put that gold back in yo grill.
263953846492094464	463441798	objective	@Dapper_Dan1988 I have plans to go to CVS before work today and get something.  That may be what I get. I'm going to quarantine myself today
252650346873245696	275414774	objective-OR-neutral	iPhone 5: Apple CEO pledges to improve new map app: Apple CEO Tim Cook apologized on Friday for the company's er... http://t.co/7dzvgXNz
262497514995978241	14989779	neutral	Full Moon:Oct 29th. You can read more if you have your Sun Sign in Libra, Scorpio, Sag, Cap, Aqua or Pisces http://t.co/HNgb7Qn3
256787832453079043	199690203	neutral	Drew Peterson may be convicted, but there is still conflict going on http://t.co/lmqKV7XZ #whenwillitend #localnews #chicago
264067944458371072	28896087	neutral	@WFAN660 Paterno wouldnt be charged. All hearsay on him and he did do his job (minimal as may be). He reported it. Rest is speculation.
263918513083781122	389925947	negative	With all Benson's attention, Frankie feels like a forgotten stepchild. Lets 'founding father' him so he know we will never forget 2nd place.
262954361427222531	724506216	negative	Police, protesters clash at Republic Day march in Turkey: On a day marking the 89th anniversary of the founding ... http://t.co/xewokaIE
263664302882443264	377060725	positive	I will be participating in a Google+ Hangout with @TheEconomist tomorrow!  I'm SUPER excited! Check it out: https://t.co/jvmZcqBa
264074076706983937	337308259	negative	@buckbelue8 why do you think Murray may leave? No way a team drafts him before the 5th or 6th round!
263795814470664192	521532492	positive	Aww love you Austin Rivers and happy to see you get start in 1st NBA game...but it's against my boys, LETS GO SPURS! #Spurs #NBA
246566185292926976	139796398	objective-OR-neutral	Not Available
260851260956221440	242895807	positive	@TeamStradley mines personal thinking Tebow is better then Flacco. I don't care how bad he played Sunday
263646437458452480	155762352	positive	@OilOnWhyte @albertaoilfire another center? Gagner is a good cheap 2nd line option that we can afford and keep the kids.
264187997887541250	131042222	negative	@politicalwire I'm still shaking my head at that decision and that the Heat &amp; Knick are actually playing tomorrow at MSG.
264174898807717888	463661547	negative	the glass may be rising, but it's not getting any warmer here, Lago del Desierto, Argentina http://t.co/Hp4S2M5G
264245625682554880	58297064	positive	Wish I could make that trip to Athens on Tuesday @iCaptainMorgan
263186967615905792	610467658	neutral	Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday pushed out the powerful hea...
257772423926136832	131227888	positive	Not Available
256416307182985217	47208627	objective-OR-neutral	Capello says time for Russia to win big match: Russia manager Fabio Capello on Thursday said that he intended to... http://t.co/EFc5Cfng
262953053659996161	36210889	objective	I'm hosting the Day party @ Spartacus Friday From 2-6 and then @ Spy in Raleigh that night!
263701469289644032	129412273	objective-OR-neutral	"Eli Manning hopes the Giants can uplift the spirits of the millions affected by Sandy in NY with their game against the Steelers on Sunday"
225956951136292864	465974864	objective	@_AllBelongs2Me_ the McCormick Place....rite here by the hyatt hotel on like 23rd nd King Dr.
256340930414645248	124869414	positive	Fabio Capello: "From what I've seen these days I can assure you Russia are capable of getting a good result vs Portugal tomorrow". #cantwait
