263570399596531712	370851933	negative
244315723529351168	330837018	positive
264065603793469441	144271076	neutral
247809005790048256	383688537	negative
262855294604943360	619002667	neutral
263192899787825153	74427598	objective
264236473014972416	29400464	negative
256551463927549952	13583852	positive
238735280721506304	759952380	objective
263879594950656000	551660377	objective-OR-neutral
249491439636062209	186684709	neutral
229042926896951296	593920264	objective-OR-neutral
208477432456548353	415482174	positive
256205625158168578	250398275	negative
263365319752568832	175281436	positive
263802604847501313	113171154	objective
263961091640545281	16192277	positive
223557197668429825	14469058	neutral
237037861860409344	27962225	positive
233137544571781120	115435421	objective-OR-neutral
220437745837932544	132497944	objective-OR-neutral
255884401748090880	523957794	negative
232498232712888320	728407434	positive
212127802454056960	111064689	positive
264193723913601024	54945259	positive
214355011650584576	4903201	positive
176593373350739968	225231605	negative
264259877218705408	730651710	negative
241626874994896896	34671803	negative
262344808381693952	21131478	objective
247669782558687233	78027661	negative
233747124410544129	111060272	positive
228770650041487360	357125754	negative
262534256843161601	336680378	positive
262993403158069248	41461924	objective-OR-neutral
254763594749710336	68880091	negative
240979624589398016	606914698	positive
237950387846529024	8358972	objective-OR-neutral
262353602616651777	77875927	positive
263563094482112512	105117553	positive
238310619026190336	172443272	positive
257176573424312322	15726398	objective-OR-neutral
260907918981996544	185430009	objective-OR-neutral
263789703969513473	774978751	negative
252013711605256192	80841016	positive
236995290358509569	629668513	negative
263487091659395072	367410658	neutral
263867600893796352	25533139	positive
231750685283188737	319686291	positive
240284747790688257	81346197	objective-OR-neutral
256765946616770560	538983241	positive
255361833144291328	763168273	neutral
259069134808158209	605641423	positive
228450609693601792	291607524	neutral
258918845417418752	339957840	objective
261860733485195264	437010041	positive
262691370890838017	835915333	positive
242527278058307584	42814504	objective-OR-neutral
262425719664177152	382135668	positive
235235508580663296	528286123	positive
160740892653797376	39394735	neutral
260146992527847424	313027572	positive
260079001949851648	201578868	objective-OR-neutral
263785642675302400	412733737	negative
210656723051102208	24365131	objective-OR-neutral
263841476889436161	353806802	negative
260520897931251714	264469741	objective
249238019574480896	90942454	neutral
240287150887817216	135399738	negative
263620182981877760	538092287	positive
264139017518448641	29289973	positive
176593678494740480	301026972	negative
263385023481274369	444629087	neutral
262320661287026688	562192993	objective-OR-neutral
176885157876350976	339579364	objective
264184491386470403	342868217	positive
209694606751838208	19739348	objective-OR-neutral
201389283230236672	36295355	objective-OR-neutral
238348825981485058	556159172	positive
264168725203275776	494442164	positive
264042502510751744	874154569	positive
244607785315221504	499200809	negative
235381736261959683	280390110	objective-OR-neutral
264140326363611136	364095081	neutral
255165563444285442	84746853	positive
262602644697251840	904758264	positive
260541067286417409	6563122	neutral
255710073639288832	148112013	positive
263698845341458433	917283504	positive
205111361213177856	575995371	positive
195533449510141952	19839740	positive
262468015864545280	348415653	neutral
256840883486486529	784995421	positive
203850331845697536	52458924	negative
176570730186670080	277106451	negative
219095503642705923	33674412	neutral
247902170995888129	125656403	negative
201378438752370688	106840108	negative
176933545573490688	283519321	neutral
208739085437767681	87093832	objective-OR-neutral
264242553505841153	238865611	positive
258165671001731072	170270760	positive
253583618998411264	101078976	objective
246780358534774784	59507141	objective-OR-neutral
264007336471965696	422984124	neutral
263346861040074752	258236320	negative
264075737542299649	290888023	positive
259379460745359360	57436721	neutral
263958176817373184	765237787	positive
263692198757941249	558297339	objective-OR-neutral
249229909917069312	39522290	objective-OR-neutral
235616936795467777	93994488	objective-OR-neutral
264046063957192704	113160243	neutral
254820377220481024	405525612	positive
245767407623340032	50138608	positive
253509300981477376	17768833	neutral
263425309813129216	474588537	positive
264019391925071872	390437948	objective
253932842130743296	40546231	negative
257736947102019585	276643854	objective
263151617610747904	23291264	objective-OR-neutral
264079157078667264	568574608	positive
218954101881454592	118669666	neutral
263801819589926912	453361422	objective-OR-neutral
262608063079526401	172452445	negative
255914427071754240	317072961	neutral
235014310747836416	42593883	positive
264172194555383808	919759298	positive
258280928588218370	89319974	negative
222690017397583873	103294432	objective-OR-neutral
264078459414913024	199619896	positive
243129937173827584	596835369	negative
264163239594717184	491815957	objective-OR-neutral
198049169154383873	499691348	positive
262458612448894977	331229559	objective
251763069129199616	148780309	positive
256496252701777920	109494138	objective-OR-neutral
264052815654174720	629957092	positive
231543017868247042	151698228	positive
262847141041537024	67906150	objective-OR-neutral
262634521533480960	59005640	positive
247098575346102272	267980358	negative
262747875912589312	470512223	objective-OR-neutral
263748939285659650	571756050	objective
264060022567366656	161872469	neutral
264105468119613440	315045227	positive
263914681108930560	765237787	negative
225249111065108480	621966679	objective-OR-neutral
264041843879198720	587931174	neutral
264183104602783744	352607694	neutral
256767050364633088	421166724	neutral
263789934337466368	248018154	objective-OR-neutral
262325698750992385	227000609	objective
264179136455639040	489978991	positive
233307061159608320	563422356	positive
198371471435890688	5435472	positive
262806392929415169	731012988	neutral
239817382045044736	37104970	neutral
250497735873146880	249954498	negative
257308815962300417	367452857	positive
218060281715245057	70386438	positive
261614075635712000	363644103	positive
216954551931117568	73444373	neutral
262578597447991298	871141279	negative
263705033567252481	64222301	positive
232251920746688512	294176889	positive
243293032231866369	278424638	negative
263511918399086593	35893160	neutral
261406015034122240	556997466	positive
258503194089500673	135822765	positive
262445391126073344	279158605	objective
183385381180416000	270508974	positive
263681897807364097	380448245	negative
247259120208601089	344657083	negative
263729346961887232	916597014	positive
263812062986268673	230802022	neutral
256363592994131969	826343844	objective-OR-neutral
264168693037166594	39764890	neutral
236110647459467264	337393969	objective-OR-neutral
263362726766710784	312872826	neutral
259212340778659840	87417707	objective-OR-neutral
254762661164773376	202009410	negative
264104117205602306	51122914	positive
238624908853248001	561636862	positive
264091210258472960	279999288	positive
259821602097737730	75791703	negative
263946400071561216	91832159	objective-OR-neutral
249160968238686208	155841786	positive
261868338890809344	107953938	negative
199231113313525760	385020001	objective
264184214923128832	70780013	objective-OR-neutral
241306661199958016	255818537	objective
262266944948957184	20573733	neutral
263751834181718016	229548498	neutral
250400129209757696	83212090	positive
254089152562343937	299505496	positive
263354623157477377	135685875	positive
264148660781215746	577911672	objective
241588497042010112	18653699	positive
264023107327651840	580086174	positive
260958928731516928	130377628	positive
264197624364662784	551436128	neutral
263863610189697024	410927342	neutral
263704969964818432	28168092	positive
264206877146087424	161372520	neutral
158798279889526784	312145142	negative
263786382282072064	541060036	positive
208763246386216963	369260029	objective-OR-neutral
253996581416759297	24064020	positive
233236438320308224	236406179	positive
213659483002503169	416040284	positive
263665605448708096	710560326	objective-OR-neutral
230291503761739776	384760246	negative
259094461987033088	169635647	neutral
261763024862445568	777717458	positive
171329921682120705	7318242	positive
203807140245274624	71798142	negative
237881133365346304	383174595	positive
258763026524676096	123005267	negative
257855290920280064	325360751	negative
195339630009262081	550739181	positive
259420036907810816	330419414	negative
198772510731419649	344185224	positive
264101633720451072	26891142	neutral
261851822275297281	42641409	neutral
264145476524322818	593867303	objective
263567277734109184	167373015	neutral
263590015743954944	577250408	objective
175154734829801473	228628173	positive
261944802126483456	127448097	positive
264170734790791169	27723907	positive
246956778275876864	18308142	positive
264148403112517633	34239637	objective-OR-neutral
262075090462703616	525437517	objective-OR-neutral
263495677617795073	491149965	objective
263732832382373888	369561127	positive
264246758236884992	123354809	positive
243222266190639105	345152159	negative
257841881592000512	393054918	objective
264121303961849858	151136438	objective-OR-neutral
248998875623481344	156251281	objective-OR-neutral
248209465726337025	346235321	neutral
249536191739871232	342765396	positive
176609456359084032	224632023	positive
259303982164504576	527771727	positive
235979765956354048	36975483	negative
207398128968679424	321936302	positive
236612161600909312	15638273	positive
238666543704199168	356422180	positive
193612635344875520	211270920	objective
241684194621808640	35499827	objective-OR-neutral
251125261947527168	216498618	objective-OR-neutral
263308850663395328	326705760	negative
241283432318107649	85446794	neutral
260550311716978692	338230579	negative
264233544178597888	40596111	positive
264058533530714112	56186836	positive
251968610136903680	58898646	positive
259106335138906112	101671923	positive
264217564115251200	311761057	positive
264213722548031488	808764962	objective-OR-neutral
250846001244561408	23286019	negative
222455705637093376	207898602	negative
238002033087623168	18319419	objective
260067979360866304	203066795	positive
224486559007780865	62789167	negative
237074991441670144	278761111	positive
169564275059339264	62682380	neutral
262001408415522816	623434993	positive
191317097903697920	307276586	negative
263633590686973952	23047348	positive
262715977421160448	797057	objective-OR-neutral
264218771525349376	220417657	negative
226836271119609857	524260871	positive
264152359976976384	634811048	objective
263869286441967617	151245076	objective
227195870079246337	210927606	neutral
264210231700123651	512403303	positive
255352227265400832	330470882	objective-OR-neutral
200879506972618752	270379514	positive
200007533623128065	19252379	positive
263468700995301376	381785910	positive
263814868874977280	68056429	objective
262133995645583360	5854302	neutral
250264924255830017	16163639	positive
264174413124104192	832164331	positive
200532292286943232	270379514	negative
243945559495426048	255607636	objective-OR-neutral
264184382510731264	637172281	positive
263014502977642496	842580930	objective-OR-neutral
263749149198020608	22381777	positive
255365763463016448	65384314	objective-OR-neutral
254106694337056768	239636387	positive
262619064000724993	384264141	negative
263435082436583424	133970936	positive
261634989941194753	65675862	neutral
258727866496335872	262427633	objective-OR-neutral
244902433447370753	395220631	positive
263973267470176258	355627154	objective-OR-neutral
261553349646766081	372959510	positive
255819179301691393	824159214	neutral
251862478156341248	341358504	objective-OR-neutral
255385556526178304	577410808	neutral
241797374148755456	31024717	neutral
259334290519752704	21689216	neutral
262984362633596928	19176739	objective-OR-neutral
264095866900594688	115724488	positive
262258586397323266	21864986	positive
239141452913975296	474394244	positive
263322268967501824	272193704	objective
258502118086938624	17064244	positive
256088012293828608	57934776	positive
243529936034463744	66444507	positive
262287038278152192	221401721	positive
206936561600827392	301671545	positive
253388826293186560	556508263	negative
240467787070468096	24401243	negative
261980583238971392	58854397	objective-OR-neutral
226805615337558016	494328165	positive
264207136266022912	335741557	negative
213084065061011457	275242728	positive
260905747418845184	871363542	objective
260618851832713217	348415653	neutral
260523560630616065	77315885	objective-OR-neutral
264114162932805632	387959242	positive
263759097529262080	237115966	objective
259986386512400386	791560027	positive
261263045282631680	24822408	positive
262908458918088704	620464784	objective
258283871026696192	181180269	negative
263301075099062272	340174467	positive
249469359158853633	299711120	objective-OR-neutral
233962020347727872	102446961	neutral
246859507647516672	29518051	positive
260501785632980992	310619138	objective-OR-neutral
264040481833500672	387784130	negative
218544341084409857	364892784	positive
261760658138337280	235222780	negative
264016003577556992	325982824	neutral
198391314088337410	19903140	positive
261166872114888704	601837360	objective-OR-neutral
263999620387069952	301207511	negative
262915421232058368	60101766	neutral
230756998218649600	466358568	positive
261914270307065858	15862809	negative
263665761258717184	62604922	objective-OR-neutral
258524380907335680	443507417	positive
257663492155379713	518203945	positive
258589207356899328	345838404	positive
264106708748615680	329735195	positive
263798008360079360	90527083	neutral
176506911343124481	200369844	negative
215722813619847168	404235335	objective
263491645020971008	108978203	objective-OR-neutral
264085443820261378	21024989	neutral
205360171436871680	40891136	negative
238272920495988736	172443272	objective
211586338431049729	87700284	positive
264195640286912512	900927715	negative
264247546401140736	337202689	positive
214947560715059200	201842468	positive
236573880125370369	121628336	positive
263704806659592192	15059981	positive
263873170245816321	280838907	positive
264189356779139073	520945072	positive
262231318010662913	115574281	objective
262658868935553026	70706772	positive
205073428829573120	40891136	negative
239253470836838400	21515380	neutral
224705136990240769	37617460	negative
256883172237787136	861598856	neutral
251272398656122881	337073171	negative
250251320395710466	20864087	positive
231003652154880000	55188830	objective
198817363599179778	102836142	negative
176918481634201601	80925812	negative
261008233680998401	315836274	positive
262060579529826304	434665900	negative
237955295467425793	619073338	negative
186683890881150976	543127753	objective
262401519368949761	391976622	positive
263862554747629568	17075607	positive
172931742099968000	376019419	neutral
253560294452895744	217691176	objective-OR-neutral
254598977389985792	476485701	positive
263187803830112257	337628232	negative
176514966499770368	420764116	neutral
257848235660550146	212528134	objective
263992044572262401	30195882	positive
252521685402652672	855105456	objective-OR-neutral
258158113826430977	375702956	negative
264087452388564992	61266334	neutral
254985405592657920	17656895	positive
257276155084804097	314029335	positive
262259880507887616	25534317	positive
264077559015292928	632515019	objective-OR-neutral
254869321568890881	120487261	neutral
201051334189920258	17552470	neutral
176561074399752192	513128806	neutral
233293514346229760	36737727	neutral
263732832025841665	369197356	positive
264218822922350593	406691807	objective-OR-neutral
236800261228740608	44643163	objective-OR-neutral
179922664423555072	17997441	objective
264201422076264448	313395392	negative
262312695339053056	458398831	objective-OR-neutral
260165368511856641	565461245	positive
261561844198682625	18589257	positive
251152898644389888	832305468	objective
220074049089441793	488889476	neutral
260947943882911745	524468922	positive
235472255046529024	355816525	negative
256548792298520576	342522812	objective
250563483488366592	251432274	objective-OR-neutral
264053734512926720	37706657	neutral
240829274674851840	128848422	neutral
264162523278893056	24386160	objective-OR-neutral
250453057735913474	50118668	neutral
263341647318884352	532295245	objective-OR-neutral
197137687239593984	565810676	negative
263261943148720129	17989166	neutral
240443158146715648	737786311	positive
249569281627521024	283205132	negative
231019454958559232	346775568	negative
263783901896519681	876502212	positive
249357485952073730	255611344	positive
264150888086650880	894183420	negative
264151907046662144	144693289	positive
263677355229315075	444398296	positive
264033232834674689	257030114	objective-OR-neutral
242714752445476864	797462418	positive
262438612874977281	272785623	positive
199865918761861120	187746648	objective-OR-neutral
261223984094408704	365887967	positive
200319896125579264	63011081	objective-OR-neutral
264120256480559105	772841804	objective
263611023204954112	308480059	objective
159729114276839424	269112025	objective-OR-neutral
240592878265589760	115668371	negative
208802971478278144	553759737	objective-OR-neutral
246237224012767233	54333431	objective-OR-neutral
179791422445207552	319130390	objective
235223841209737216	35935590	positive
251762725594738688	417539018	positive
261621725618401280	299047270	objective
263628113844527104	15058004	objective
253301698754387968	284287032	objective-OR-neutral
237626507776888832	239385479	objective
242966750788993024	229572543	negative
264183124278247425	537651280	neutral
176545255762558977	241548376	positive
259283614867525632	47711237	positive
263342355791347712	225973684	objective-OR-neutral
247889802496733186	54258616	negative
261587656616574976	16482242	negative
235036699804172288	260836720	positive
178736239845974017	511592314	objective
255571376637874176	71777780	neutral
245641095978037248	372545228	objective
236592242662461441	140156243	positive
257407393707732993	177490043	objective-OR-neutral
262646343422582784	19822523	positive
262585786149511168	222832808	positive
237241441657692160	250020587	positive
241602749895155714	109510926	objective-OR-neutral
255858261721485312	420773425	objective-OR-neutral
202484452054671360	466358568	objective-OR-neutral
264077482016251904	287359135	positive
249580223589388289	76784243	objective
262328256806674433	807292394	positive
263321723997413376	302225540	objective-OR-neutral
221260623399493634	287772617	positive
263341779531735040	21889970	neutral
251954087095066625	216259344	positive
263801595085598720	394456116	objective-OR-neutral
263442318948966400	100986964	objective-OR-neutral
258334156705116160	80136311	positive
251750524779651072	104516099	positive
263192724994416640	500901909	negative
260269622220177408	298360878	negative
201257119494840320	398684555	neutral
257299453332033536	39519826	negative
263861031326081024	95358014	objective
225048507453677568	290141136	positive
256471649740808192	333044984	neutral
261385428857405440	157628988	objective-OR-neutral
264118586874925056	519059526	positive
259413948749737984	883126698	positive
249371510547034112	218615098	positive
236968141866008576	410459377	objective-OR-neutral
262727416466784256	355729031	objective
262675141434146816	142607862	positive
222006415592652802	413613725	positive
263684732666122241	60440775	objective
259885004715339777	718185774	neutral
261161473437487104	114461901	neutral
259844720891678721	156560832	negative
246548706474725377	717867590	objective
260484080179748864	63487554	positive
241288701257334785	777337892	objective-OR-neutral
263192676839591936	39481305	positive
263755663577055232	263587117	positive
209615867238027264	45630289	objective
264085711177785344	287760553	positive
263912482236665856	357031508	positive
263615529661657088	632423913	negative
258944456718426112	38286155	positive
236735643894546432	461691435	negative
259938171205345280	16952838	positive
178790238179692544	118037562	positive
241237068146163712	471094298	neutral
240977151531298816	83933389	positive
246838101710888961	164236719	positive
248883618200551424	81327405	positive
263796815932051456	43851367	positive
260867607522050049	586614922	objective-OR-neutral
263326353594662913	112490245	objective
255456771055964160	477615109	negative
220510751935299584	178017379	positive
264039385417261058	45440984	negative
207428028366733312	265473752	positive
238094872018554880	66861727	objective-OR-neutral
211489590165512192	335066278	neutral
242109043450208256	58522211	neutral
261146922339942401	800449532	objective-OR-neutral
250541562017239040	43540053	positive
262669262630559744	92429661	objective-OR-neutral
264192893252669440	41868268	neutral
263342463886954496	827099424	objective
248416628516212736	89697768	neutral
250785210109681664	66877189	positive
261873054760701952	35927755	objective-OR-neutral
261094775351037952	66317952	objective
236999405566300160	39776268	positive
262053454057443328	252895704	negative
264169526344704000	842890507	positive
176509937818673154	452593503	positive
260017992606314496	221769011	neutral
263783276857131008	614281729	negative
231820833134370816	16207206	positive
198841237585936384	14299629	objective-OR-neutral
260044227059261440	230240300	positive
219931091665039360	21781931	negative
226870025078849536	141661291	positive
239005908103987202	47945492	objective-OR-neutral
262353342947278849	257728082	positive
262139739967217664	568197592	objective-OR-neutral
263863335408267264	460620455	positive
262493242107494402	307960536	objective-OR-neutral
226131832796745728	440474015	positive
262901420062285824	410604095	objective-OR-neutral
259849127058362368	56573676	negative
264076328855273472	17175213	negative
222982711026003968	593976622	neutral
261150953309360129	466431537	negative
212242319095767040	323607472	positive
264065658508152834	139998477	negative
253526896338432000	431312910	neutral
264034022471127042	109171621	neutral
264208831398154240	636386916	negative
235626398625193984	91757779	objective
264067660499787776	280604225	positive
260066583769120769	5522462	objective-OR-neutral
264046886288248832	12243452	neutral
263647756466409474	517211148	positive
262874845333835776	26434098	positive
211050667056443392	589125265	positive
264075183738998785	223921700	positive
264026895425888257	914688157	objective-OR-neutral
255717332243079169	365550677	negative
263291164986318848	252700882	objective
262034145457356800	42354173	positive
240041945978793984	382306670	objective
239167678500204544	90443136	negative
263759722858041344	311840601	positive
264208747520462848	75441787	neutral
175458113548320770	410115325	positive
263836330839113728	275219857	positive
264165377418862592	36436457	objective-OR-neutral
263942637038469120	37223786	objective-OR-neutral
264054419501498368	100166568	positive
262587754091794434	852820200	objective-OR-neutral
262069754737610753	24144526	objective-OR-neutral
262954275930529793	39079222	negative
264142875732877312	46230498	objective-OR-neutral
226978597687132160	704891766	objective-OR-neutral
252158370193223680	73497890	positive
220073792783912961	123044076	neutral
260041119126147072	167658388	objective-OR-neutral
248656850684354560	29400592	objective
254821628553355264	301444336	objective-OR-neutral
264175747038597120	430067171	positive
259497736238424064	407468109	negative
261242624973881344	153437577	neutral
210227643830902784	316509229	positive
249178391981473792	107677551	negative
263133556950302720	55439351	objective-OR-neutral
225672733084749824	88433137	negative
262048615449645056	573860023	negative
262376030457704449	15595632	positive
197880888506322946	323672643	positive
246041982785429505	14817982	positive
238255431087169536	204457721	positive
256584858351054848	299315940	positive
258068597681823744	760835952	positive
263787584969396224	22316661	positive
263509876121165825	292702372	objective
230994048440225792	344169837	objective
261010375854661632	302500124	positive
262675147293618176	623132907	positive
258536421651013634	274904063	positive
263695604578914304	210070752	objective
263641351495745537	119266086	positive
257833603164168192	51461193	negative
235446383891582976	330200782	objective
263501977860837377	477428120	neutral
264104896339537920	373577704	objective-OR-neutral
263641351495745537	119266086	positive
264018155406516224	885888625	positive
175468492915613697	454122367	positive
198349496156028928	293472673	positive
263637459210997760	188896867	objective-OR-neutral
261977165577453568	132657796	objective
247094716817088512	399623235	positive
244770711078592512	97283394	neutral
209410565007880192	14188353	positive
252979571811573760	321238166	objective-OR-neutral
261454218358042624	120362612	negative
238393557558386689	66151059	positive
262548173606752256	72097314	negative
259307610266820610	23284463	objective-OR-neutral
236496801430114306	368017212	neutral
260811513600827393	194442131	positive
251227981064847361	19569187	positive
262176316093251585	866598830	negative
262423379783589888	68732262	negative
226092344540266496	558249357	objective-OR-neutral
264067257926299648	41558722	negative
263236924960026625	26748391	objective-OR-neutral
257347763690418176	366391974	negative
261673957722320896	62361879	positive
217052300877901824	68224207	objective-OR-neutral
194362813806952448	55555347	positive
176555544285421568	513097689	neutral
264146629572042752	365053386	positive
259869228889407488	636338935	positive
263997892019249155	789304376	positive
263996503457148928	306125824	neutral
250305330695766016	80187866	positive
253584966263377920	75356101	positive
264173817927200768	169595470	positive
255963127924015105	572378054	positive
224564743631937536	286339422	neutral
250304341070716928	43683654	negative
170802290507255808	288690722	neutral
259329744552742912	33698488	positive
263340039273074691	25513553	neutral
256292926089469952	289270046	positive
260556792906526720	34367582	neutral
261160030605279233	231251803	positive
223516249060151296	24250368	positive
184551863222411265	404812906	objective
240086793746280448	69573324	neutral
174780901471948800	280150620	objective
262336608907427840	630314862	neutral
263913990080561153	106876700	neutral
261769608367857665	23090680	positive
263353226580094976	21917233	positive
239093066982641664	53388776	objective-OR-neutral
262602714243031040	142707479	objective-OR-neutral
247675178597879808	57409112	negative
230290699218735104	40263212	positive
247961327233032193	65143443	objective-OR-neutral
263491253755338753	133458266	positive
